Deal,symbol,size,price
AssetPrice,symbol,price
AssetPrice,ORCL,17.5255
AssetPrice,ORCL,15.6455
AssetPrice,GOOG,15.3699
AssetPrice,MSFT,16.7969
AssetPrice,GOOG,16.8905
Deal,APPL,4,16.8042
AssetPrice,FORD,17.1015
AssetPrice,BTMN,16.3851
AssetPrice,MSFT,16.9772
AssetPrice,ORCL,17.8959
AssetPrice,BTMN,15.4409
AssetPrice,GOOG,15.2404
Deal,ORCL,1,16.6166
AssetPrice,AMZN,16.6045
Deal,AMZN,-4,17.9027
AssetPrice,ORCL,16.4462
AssetPrice,FORD,17.1759
AssetPrice,ORCL,16.9276
AssetPrice,ORCL,15.184
AssetPrice,GOOG,16.7209
Deal,FORD,-3,16.9359
Deal,BTMN,3,17.8725
AssetPrice,APPL,15.6485
AssetPrice,BTMN,15.1589
AssetPrice,BTMN,15.5573
AssetPrice,APPL,17.1176
AssetPrice,ORCL,15.6509
AssetPrice,FORD,16.6867
AssetPrice,GOOG,15.1374
Deal,BTMN,-2,16.1379
AssetPrice,AMZN,15.2007
AssetPrice,APPL,16.7338
AssetPrice,BTMN,16.3567
AssetPrice,GOOG,16.2965
AssetPrice,FORD,17.4664
AssetPrice,BTMN,16.6183
AssetPrice,BTMN,17.2154
Deal,MSFT,-2,16.3996
AssetPrice,ORCL,16.6189
AssetPrice,APPL,17.1474
AssetPrice,APPL,15.859
AssetPrice,GOOG,16.2172
AssetPrice,FORD,17.5151
AssetPrice,MSFT,15.9331
AssetPrice,FORD,15.9944
AssetPrice,GOOG,15.4686
AssetPrice,MSFT,16.7216
AssetPrice,MSFT,15.9223
Deal,FORD,4,15.3964
AssetPrice,FORD,15.7722
AssetPrice,FORD,15.3777
AssetPrice,FORD,16.6416
AssetPrice,GOOG,15.0025
AssetPrice,APPL,15.0607
AssetPrice,MSFT,17.3984
AssetPrice,BTMN,16.6576
AssetPrice,BTMN,17.0987
AssetPrice,FORD,16.9612
AssetPrice,BTMN,17.5177
AssetPrice,APPL,16.7516
AssetPrice,MSFT,17.0953
AssetPrice,FORD,17.6394
AssetPrice,BTMN,16.6709
AssetPrice,BTMN,16.3091
AssetPrice,MSFT,17.3915
AssetPrice,MSFT,16.6095
Deal,GOOG,-4,15.2176
AssetPrice,GOOG,16.4244
AssetPrice,MSFT,16.8307
AssetPrice,MSFT,17.0084
AssetPrice,MSFT,15.5043
AssetPrice,ORCL,16.2197
AssetPrice,BTMN,16.2455
AssetPrice,ORCL,16.8351
AssetPrice,ORCL,17.2661
AssetPrice,BTMN,15.8795
AssetPrice,BTMN,17.5921
AssetPrice,FORD,16.6545
AssetPrice,MSFT,16.3694
AssetPrice,FORD,15.8993
AssetPrice,BTMN,15.1753
AssetPrice,FORD,15.2668
AssetPrice,APPL,17.3938
Deal,MSFT,-1,17.0499
AssetPrice,FORD,16.4628
AssetPrice,GOOG,15.8407
AssetPrice,BTMN,16.5536
Deal,MSFT,1,16.5556
AssetPrice,AMZN,15.9891
AssetPrice,ORCL,17.0122
Deal,ORCL,0,16.4602
AssetPrice,BTMN,16.988
AssetPrice,ORCL,16.85
AssetPrice,APPL,17.4483
AssetPrice,BTMN,17.2227
AssetPrice,ORCL,16.374
AssetPrice,GOOG,17.2867
AssetPrice,AMZN,17.3749
AssetPrice,MSFT,15.3902
AssetPrice,GOOG,17.0198
AssetPrice,APPL,17.859
Deal,BTMN,-2,15.5702
AssetPrice,APPL,15.2324
AssetPrice,MSFT,15.548
AssetPrice,APPL,17.7094
Deal,MSFT,2,15.3227
AssetPrice,BTMN,17.8607
Deal,FORD,4,17.6512
AssetPrice,MSFT,16.4166
AssetPrice,ORCL,16.8537
AssetPrice,AMZN,16.6895
AssetPrice,MSFT,16.0594
AssetPrice,AMZN,16.9386
AssetPrice,ORCL,15.7054
AssetPrice,MSFT,15.7366
AssetPrice,FORD,17.2227
AssetPrice,MSFT,16.146
AssetPrice,MSFT,17.5929
AssetPrice,ORCL,15.264
AssetPrice,AMZN,16.2087
AssetPrice,AMZN,17.4449
AssetPrice,ORCL,17.2222
AssetPrice,AMZN,17.2581
Deal,FORD,-1,17.3148
AssetPrice,GOOG,15.9901
AssetPrice,GOOG,17.5717
AssetPrice,APPL,16.2502
AssetPrice,ORCL,17.8953
AssetPrice,GOOG,17.9872
AssetPrice,ORCL,16.1399
AssetPrice,ORCL,15.9765
AssetPrice,AMZN,16.9033
Deal,AMZN,-2,17.5858
AssetPrice,MSFT,16.6566
AssetPrice,GOOG,16.3782
AssetPrice,ORCL,16.6477
AssetPrice,APPL,16.8615
AssetPrice,ORCL,16.7603
AssetPrice,AMZN,17.4413
AssetPrice,GOOG,16.2645
AssetPrice,ORCL,15.3882
AssetPrice,GOOG,15.1394
AssetPrice,GOOG,17.3759
AssetPrice,GOOG,16.4039
AssetPrice,ORCL,15.9002
Deal,FORD,-2,15.6385
AssetPrice,GOOG,15.6363
AssetPrice,APPL,15.6308
AssetPrice,APPL,17.5443
Deal,FORD,1,17.8299
Deal,FORD,-4,16.2799
AssetPrice,FORD,15.0417
AssetPrice,APPL,16.2211
AssetPrice,BTMN,16.5498
AssetPrice,ORCL,15.1665
AssetPrice,BTMN,17.5954
AssetPrice,ORCL,16.5171
AssetPrice,BTMN,17.899
Deal,APPL,2,17.4974
AssetPrice,MSFT,17.6588
AssetPrice,ORCL,17.7261
AssetPrice,BTMN,16.2086
AssetPrice,MSFT,15.1942
AssetPrice,MSFT,15.268
AssetPrice,MSFT,17.46
AssetPrice,MSFT,17.4709
AssetPrice,FORD,15.6176
AssetPrice,AMZN,17.6033
Deal,GOOG,2,16.3505
Deal,AMZN,1,17.735
AssetPrice,MSFT,15.1259
AssetPrice,GOOG,17.18
AssetPrice,MSFT,16.3401
AssetPrice,GOOG,15.9666
AssetPrice,APPL,17.9734
AssetPrice,AMZN,17.2535
AssetPrice,ORCL,17.0623
AssetPrice,APPL,17.8736
AssetPrice,AMZN,15.0486
Deal,AMZN,-4,15.9396
AssetPrice,FORD,17.8129
AssetPrice,MSFT,17.196
AssetPrice,GOOG,16.9525
AssetPrice,AMZN,16.549
Deal,FORD,0,17.6104
AssetPrice,APPL,15.9606
AssetPrice,FORD,16.9163
AssetPrice,FORD,17.6375
AssetPrice,FORD,17.8461
AssetPrice,MSFT,16.201
AssetPrice,BTMN,17.0594
AssetPrice,AMZN,17.2702
AssetPrice,BTMN,17.0245
AssetPrice,GOOG,17.6418
AssetPrice,ORCL,17.4869
Deal,ORCL,-4,15.0014
AssetPrice,FORD,17.0933
AssetPrice,APPL,16.8483
AssetPrice,FORD,17.7269
AssetPrice,FORD,16.0688
AssetPrice,APPL,15.8635
AssetPrice,ORCL,15.3405
AssetPrice,BTMN,17.0081
AssetPrice,FORD,15.3023
AssetPrice,ORCL,17.0187
AssetPrice,BTMN,17.1722
AssetPrice,MSFT,17.877
AssetPrice,GOOG,16.2484
AssetPrice,AMZN,17.2149
AssetPrice,MSFT,17.4751
Deal,MSFT,0,16.6545
AssetPrice,BTMN,15.0088
AssetPrice,FORD,16.7703
AssetPrice,ORCL,16.4671
AssetPrice,MSFT,15.2332
AssetPrice,AMZN,16.2942
AssetPrice,AMZN,16.4438
AssetPrice,AMZN,15.4267
AssetPrice,GOOG,16.7138
AssetPrice,GOOG,17.193
AssetPrice,ORCL,16.8048
AssetPrice,FORD,17.1306
AssetPrice,MSFT,15.3817
AssetPrice,BTMN,17.154
AssetPrice,MSFT,15.6916
AssetPrice,AMZN,17.2574
AssetPrice,MSFT,15.5235
AssetPrice,ORCL,16.6854
AssetPrice,ORCL,17.2608
AssetPrice,GOOG,15.2559
AssetPrice,ORCL,17.5828
Deal,GOOG,2,15.2676
Deal,MSFT,-1,15.1253
AssetPrice,BTMN,16.1776
AssetPrice,BTMN,15.1571
Deal,AMZN,-2,15.9807
AssetPrice,GOOG,17.0833
AssetPrice,AMZN,15.975
AssetPrice,APPL,16.3326
AssetPrice,GOOG,17.3478
AssetPrice,APPL,16.9365
AssetPrice,AMZN,16.764
AssetPrice,AMZN,15.861
AssetPrice,AMZN,17.8923
AssetPrice,BTMN,16.8979
AssetPrice,FORD,16.5514
AssetPrice,BTMN,15.6744
AssetPrice,MSFT,16.9104
AssetPrice,MSFT,15.0904
AssetPrice,GOOG,16.9273
AssetPrice,BTMN,17.241
AssetPrice,BTMN,15.9583
AssetPrice,GOOG,16.6342
AssetPrice,BTMN,17.2224
AssetPrice,BTMN,17.2604
AssetPrice,MSFT,16.5543
AssetPrice,ORCL,15.8248
AssetPrice,GOOG,17.6299
AssetPrice,GOOG,17.1986
AssetPrice,GOOG,15.5962
AssetPrice,GOOG,16.9003
Deal,AMZN,0,17.7924
AssetPrice,AMZN,15.1631
AssetPrice,AMZN,17.9923
Deal,GOOG,3,16.899
Deal,FORD,-3,15.3538
AssetPrice,APPL,17.6175
AssetPrice,MSFT,17.0087
AssetPrice,ORCL,15.1067
AssetPrice,FORD,17.9756
AssetPrice,MSFT,15.4366
AssetPrice,GOOG,15.8306
AssetPrice,GOOG,17.5933
AssetPrice,AMZN,16.3184
AssetPrice,MSFT,15.8005
AssetPrice,APPL,16.8385
AssetPrice,ORCL,17.3403
AssetPrice,AMZN,15.4885
AssetPrice,APPL,17.4288
AssetPrice,APPL,16.0997
AssetPrice,FORD,17.4572
AssetPrice,ORCL,15.4483
AssetPrice,ORCL,17.6555
AssetPrice,APPL,16.574
AssetPrice,APPL,17.9884
AssetPrice,APPL,16.8929
AssetPrice,BTMN,16.8422
AssetPrice,MSFT,16.5347
AssetPrice,AMZN,15.8094
AssetPrice,AMZN,15.0906
AssetPrice,AMZN,15.6325
AssetPrice,FORD,16.7042
AssetPrice,APPL,16.113
AssetPrice,FORD,16.1886
AssetPrice,FORD,15.5456
AssetPrice,ORCL,17.6048
AssetPrice,ORCL,17.9859
AssetPrice,GOOG,17.4834
AssetPrice,BTMN,15.4098
AssetPrice,MSFT,17.6241
AssetPrice,BTMN,17.5742
AssetPrice,GOOG,16.1563
AssetPrice,MSFT,17.136
AssetPrice,AMZN,16.2947
AssetPrice,APPL,15.3397
AssetPrice,FORD,17.9732
Deal,APPL,-2,15.3309
AssetPrice,ORCL,15.2901
AssetPrice,AMZN,16.905
AssetPrice,ORCL,17.45
AssetPrice,GOOG,17.2498
Deal,APPL,3,15.634
Deal,BTMN,0,16.9895
AssetPrice,FORD,16.9825
AssetPrice,APPL,16.5903
AssetPrice,ORCL,15.6252
AssetPrice,APPL,15.9346
AssetPrice,FORD,17.4404
AssetPrice,APPL,15.6242
AssetPrice,MSFT,16.9776
Deal,MSFT,2,16.3189
AssetPrice,MSFT,17.7279
AssetPrice,AMZN,16.1709
AssetPrice,FORD,16.6742
Deal,AMZN,1,16.1631
AssetPrice,AMZN,15.807
AssetPrice,APPL,16.9091
AssetPrice,MSFT,16.0366
AssetPrice,GOOG,15.2251
AssetPrice,GOOG,15.6877
AssetPrice,BTMN,15.5299
AssetPrice,GOOG,15.5091
AssetPrice,AMZN,17.8848
AssetPrice,MSFT,17.8814
AssetPrice,MSFT,17.2284
AssetPrice,MSFT,17.6577
AssetPrice,FORD,16.1183
AssetPrice,GOOG,15.8199
AssetPrice,AMZN,15.0357
AssetPrice,AMZN,15.8841
AssetPrice,APPL,17.0628
AssetPrice,APPL,17.7395
AssetPrice,GOOG,15.4913
AssetPrice,APPL,15.3541
AssetPrice,MSFT,17.6706
AssetPrice,FORD,17.5295
AssetPrice,MSFT,15.1542
Deal,GOOG,0,15.6412
AssetPrice,FORD,17.953
AssetPrice,APPL,15.0452
AssetPrice,AMZN,16.4545
AssetPrice,MSFT,16.5854
AssetPrice,APPL,17.3149
Deal,BTMN,2,15.3867
AssetPrice,FORD,15.3852
AssetPrice,GOOG,15.8656
AssetPrice,GOOG,16.4777
AssetPrice,FORD,17.642
AssetPrice,BTMN,16.5329
AssetPrice,AMZN,17.7882
AssetPrice,GOOG,17.494
AssetPrice,GOOG,15.5947
Deal,BTMN,3,16.9493
Deal,BTMN,3,15.7902
AssetPrice,GOOG,17.35
AssetPrice,GOOG,17.8969
AssetPrice,MSFT,17.3618
AssetPrice,FORD,16.1562
AssetPrice,MSFT,17.6597
AssetPrice,ORCL,17.207
AssetPrice,AMZN,17.2243
AssetPrice,MSFT,17.4517
AssetPrice,GOOG,15.9476
AssetPrice,MSFT,17.7922
AssetPrice,GOOG,16.1079
AssetPrice,AMZN,16.1703
AssetPrice,ORCL,16.0218
AssetPrice,BTMN,15.0958
AssetPrice,GOOG,16.9314
AssetPrice,MSFT,16.0957
AssetPrice,FORD,16.937
AssetPrice,MSFT,15.7691
Deal,MSFT,4,17.5314
Deal,MSFT,0,15.8793
AssetPrice,AMZN,15.047
AssetPrice,AMZN,15.6691
AssetPrice,AMZN,16.0723
Deal,FORD,3,15.3316
AssetPrice,APPL,17.6474
AssetPrice,AMZN,15.3198
AssetPrice,APPL,16.7967
AssetPrice,MSFT,17.9297
Deal,ORCL,0,15.708
AssetPrice,APPL,17.3392
AssetPrice,MSFT,16.6151
AssetPrice,MSFT,16.0382
AssetPrice,APPL,16.1948
AssetPrice,MSFT,16.3308
AssetPrice,ORCL,16.035
AssetPrice,MSFT,17.3463
AssetPrice,GOOG,15.4826
AssetPrice,AMZN,15.74
AssetPrice,GOOG,16.9312
AssetPrice,AMZN,15.0188
AssetPrice,ORCL,17.3561
AssetPrice,FORD,16.1753
AssetPrice,APPL,17.6547
AssetPrice,APPL,17.0624
AssetPrice,FORD,16.1026
AssetPrice,BTMN,15.6946
AssetPrice,FORD,15.982
AssetPrice,FORD,16.4067
AssetPrice,GOOG,15.1928
AssetPrice,GOOG,17.5561
Deal,FORD,0,15.4039
AssetPrice,AMZN,17.2001
AssetPrice,MSFT,17.0529
AssetPrice,MSFT,16.9338
AssetPrice,ORCL,15.2548
AssetPrice,FORD,16.8203
AssetPrice,ORCL,15.4254
AssetPrice,GOOG,16.0985
AssetPrice,BTMN,16.1811
AssetPrice,AMZN,17.1003
AssetPrice,GOOG,15.8206
AssetPrice,APPL,15.5631
AssetPrice,BTMN,15.4499
AssetPrice,ORCL,15.2684
Deal,MSFT,-3,16.5572
AssetPrice,MSFT,15.6929
AssetPrice,GOOG,17.5973
AssetPrice,ORCL,15.1034
AssetPrice,APPL,17.8937
AssetPrice,APPL,15.2809
AssetPrice,BTMN,16.9169
AssetPrice,MSFT,17.8053
AssetPrice,AMZN,15.7484
AssetPrice,AMZN,17.5876
AssetPrice,GOOG,16.2875
AssetPrice,ORCL,15.0794
AssetPrice,ORCL,17.5105
AssetPrice,FORD,15.3461
AssetPrice,BTMN,17.8413
AssetPrice,FORD,15.9366
AssetPrice,AMZN,15.4401
AssetPrice,APPL,16.2317
AssetPrice,FORD,16.9716
AssetPrice,ORCL,15.7079
AssetPrice,ORCL,15.1585
AssetPrice,AMZN,17.2963
AssetPrice,GOOG,16.1807
AssetPrice,BTMN,16.7738
AssetPrice,ORCL,15.7284
AssetPrice,APPL,16.8678
AssetPrice,BTMN,15.2669
AssetPrice,FORD,15.5088
AssetPrice,APPL,17.8234
AssetPrice,FORD,17.4147
AssetPrice,GOOG,15.352
AssetPrice,ORCL,16.9402
AssetPrice,MSFT,16.4882
AssetPrice,MSFT,17.8746
AssetPrice,AMZN,17.2487
AssetPrice,ORCL,15.6223
AssetPrice,ORCL,15.9879
AssetPrice,ORCL,17.9487
AssetPrice,BTMN,15.6672
AssetPrice,GOOG,16.2256
AssetPrice,APPL,17.2475
AssetPrice,MSFT,17.86
Deal,GOOG,0,17.7624
AssetPrice,BTMN,17.3395
AssetPrice,FORD,15.3812
AssetPrice,ORCL,15.0773
AssetPrice,FORD,15.5204
Deal,BTMN,1,16.9919
AssetPrice,GOOG,17.8114
Deal,ORCL,3,17.5036
AssetPrice,AMZN,15.4849
AssetPrice,ORCL,17.3821
AssetPrice,FORD,15.4777
AssetPrice,GOOG,17.629
AssetPrice,AMZN,16.3239
AssetPrice,FORD,15.3286
AssetPrice,GOOG,16.6358
Deal,BTMN,-1,16.1496
Deal,GOOG,4,16.7358
AssetPrice,GOOG,15.9331
AssetPrice,APPL,15.7461
AssetPrice,ORCL,15.5495
AssetPrice,FORD,16.1954
AssetPrice,APPL,16.9575
AssetPrice,APPL,15.9519
AssetPrice,BTMN,15.1495
AssetPrice,ORCL,16.0396
AssetPrice,ORCL,16.4171
Deal,AMZN,-4,16.6482
AssetPrice,BTMN,15.1193
AssetPrice,APPL,16.3937
AssetPrice,FORD,17.8882
AssetPrice,BTMN,15.6397
AssetPrice,BTMN,15.9551
AssetPrice,ORCL,16.4365
AssetPrice,ORCL,17.0304
AssetPrice,FORD,15.3885
AssetPrice,GOOG,17.922
AssetPrice,AMZN,16.5059
Deal,MSFT,-4,15.8239
AssetPrice,MSFT,16.8524
AssetPrice,ORCL,15.961
AssetPrice,MSFT,17.5443
Deal,ORCL,-2,15.0214
AssetPrice,GOOG,17.4125
AssetPrice,AMZN,15.5613
AssetPrice,ORCL,16.3836
AssetPrice,FORD,16.3156
AssetPrice,FORD,17.3905
AssetPrice,BTMN,17.0973
AssetPrice,FORD,16.37
AssetPrice,APPL,17.7205
AssetPrice,GOOG,15.6564
AssetPrice,MSFT,15.1297
AssetPrice,AMZN,15.8294
AssetPrice,ORCL,15.6685
AssetPrice,AMZN,16.8255
AssetPrice,APPL,17.1728
AssetPrice,FORD,17.8711
AssetPrice,AMZN,15.3211
AssetPrice,GOOG,15.5456
AssetPrice,FORD,17.4254
AssetPrice,FORD,15.0334
AssetPrice,APPL,17.5964
AssetPrice,GOOG,16.374
AssetPrice,AMZN,16.9674
Deal,BTMN,-3,16.2672
AssetPrice,FORD,17.4092
AssetPrice,BTMN,15.744
AssetPrice,APPL,16.9207
AssetPrice,BTMN,15.7602
AssetPrice,GOOG,17.6277
AssetPrice,BTMN,16.5218
AssetPrice,FORD,16.075
AssetPrice,AMZN,16.1014
AssetPrice,BTMN,15.2439
AssetPrice,MSFT,16.6529
AssetPrice,MSFT,17.4792
AssetPrice,ORCL,17.2846
AssetPrice,APPL,15.2599
AssetPrice,FORD,15.3982
AssetPrice,APPL,15.4964
AssetPrice,GOOG,15.0523
AssetPrice,AMZN,16.7879
AssetPrice,ORCL,17.6602
AssetPrice,ORCL,15.8244
AssetPrice,AMZN,16.079
AssetPrice,BTMN,17.8657
AssetPrice,APPL,16.8993
AssetPrice,BTMN,17.9816
AssetPrice,APPL,17.4949
AssetPrice,GOOG,16.4872
AssetPrice,FORD,15.1392
AssetPrice,AMZN,15.7565
AssetPrice,APPL,15.249
AssetPrice,ORCL,15.3474
AssetPrice,FORD,15.5628
AssetPrice,BTMN,17.1232
AssetPrice,AMZN,15.8125
AssetPrice,ORCL,16.8022
AssetPrice,BTMN,16.1977
AssetPrice,FORD,16.1209
AssetPrice,APPL,16.721
AssetPrice,MSFT,15.5431
AssetPrice,AMZN,15.1915
AssetPrice,APPL,17.1988
AssetPrice,MSFT,17.4581
AssetPrice,GOOG,17.4872
AssetPrice,BTMN,17.1771
AssetPrice,AMZN,17.5257
AssetPrice,MSFT,17.1775
AssetPrice,GOOG,17.3812
AssetPrice,MSFT,15.2277
AssetPrice,AMZN,17.764
AssetPrice,BTMN,15.7659
AssetPrice,MSFT,17.621
AssetPrice,ORCL,15.9015
AssetPrice,FORD,17.8094
AssetPrice,FORD,16.7449
AssetPrice,AMZN,17.7859
AssetPrice,ORCL,15.8767
AssetPrice,BTMN,16.9947
AssetPrice,AMZN,15.5132
Deal,FORD,0,15.3874
AssetPrice,BTMN,15.6762
Deal,AMZN,-2,17.2589
AssetPrice,ORCL,16.4288
AssetPrice,BTMN,16.333
AssetPrice,GOOG,17.9816
AssetPrice,FORD,15.7806
AssetPrice,AMZN,17.231
AssetPrice,APPL,17.605
AssetPrice,FORD,15.0376
AssetPrice,ORCL,15.577
AssetPrice,BTMN,16.3016
Deal,BTMN,2,17.6542
AssetPrice,GOOG,17.6464
AssetPrice,APPL,16.5672
AssetPrice,FORD,17.2668
AssetPrice,AMZN,17.0078
AssetPrice,FORD,16.2514
AssetPrice,FORD,15.6004
AssetPrice,BTMN,17.4383
AssetPrice,FORD,16.5931
AssetPrice,FORD,16.611
AssetPrice,ORCL,16.9493
Deal,MSFT,-4,17.5949
AssetPrice,FORD,15.2754
AssetPrice,BTMN,16.5622
AssetPrice,GOOG,15.7675
AssetPrice,MSFT,15.6032
AssetPrice,APPL,17.1105
AssetPrice,FORD,15.3743
AssetPrice,AMZN,16.0131
AssetPrice,MSFT,15.3788
AssetPrice,AMZN,16.8131
AssetPrice,GOOG,15.192
Deal,MSFT,2,15.3358
AssetPrice,FORD,16.6866
AssetPrice,BTMN,15.9391
AssetPrice,GOOG,16.0688
AssetPrice,MSFT,15.4296
AssetPrice,ORCL,17.2822
AssetPrice,FORD,17.2827
AssetPrice,AMZN,15.0898
AssetPrice,GOOG,17.3501
AssetPrice,AMZN,16.8912
Deal,FORD,-3,16.9892
AssetPrice,ORCL,17.0846
AssetPrice,APPL,15.2968
AssetPrice,APPL,15.5308
AssetPrice,FORD,16.8819
AssetPrice,MSFT,16.4301
AssetPrice,FORD,17.3601
AssetPrice,AMZN,16.6686
AssetPrice,ORCL,16.5041
AssetPrice,APPL,17.4431
AssetPrice,APPL,16.7331
AssetPrice,BTMN,15.7237
AssetPrice,MSFT,16.3756
AssetPrice,ORCL,16.8624
AssetPrice,MSFT,16.8882
AssetPrice,BTMN,17.4058
AssetPrice,APPL,15.9648
AssetPrice,GOOG,15.9214
Deal,BTMN,0,16.2192
AssetPrice,FORD,17.3951
AssetPrice,ORCL,16.8752
AssetPrice,BTMN,15.5098
Deal,FORD,3,16.6472
AssetPrice,APPL,15.8619
AssetPrice,FORD,17.7461
Deal,FORD,-4,16.926
Deal,MSFT,0,15.692
AssetPrice,APPL,16.3256
AssetPrice,BTMN,17.3695
AssetPrice,AMZN,17.7183
AssetPrice,APPL,16.5082
AssetPrice,BTMN,17.3543
AssetPrice,APPL,15.5209
AssetPrice,FORD,16.117
AssetPrice,FORD,15.3862
AssetPrice,GOOG,16.6037
AssetPrice,APPL,16.005
AssetPrice,ORCL,16.5556
AssetPrice,MSFT,16.2181
AssetPrice,APPL,16.6957
AssetPrice,BTMN,15.4165
AssetPrice,AMZN,16.7822
AssetPrice,MSFT,16.4281
AssetPrice,AMZN,16.4375
AssetPrice,MSFT,15.1157
AssetPrice,FORD,17.0604
AssetPrice,ORCL,16.868
AssetPrice,FORD,15.8801
Deal,APPL,-2,15.9189
AssetPrice,FORD,16.9608
AssetPrice,BTMN,15.1776
AssetPrice,GOOG,15.7163
AssetPrice,AMZN,15.0036
Deal,APPL,2,16.2412
AssetPrice,ORCL,17.11
AssetPrice,ORCL,15.5196
AssetPrice,GOOG,15.5287
AssetPrice,BTMN,15.3178
AssetPrice,MSFT,16.3214
AssetPrice,GOOG,15.3218
AssetPrice,BTMN,17.4693
AssetPrice,ORCL,16.8255
AssetPrice,ORCL,16.126
AssetPrice,AMZN,16.0311
AssetPrice,APPL,15.1664
Deal,ORCL,0,17.7679
AssetPrice,AMZN,16.7157
AssetPrice,BTMN,17.1898
AssetPrice,APPL,15.0918
AssetPrice,ORCL,17.7584
AssetPrice,APPL,17.3448
AssetPrice,AMZN,16.5723
AssetPrice,GOOG,15.3272
AssetPrice,AMZN,17.8494
AssetPrice,BTMN,16.9789
AssetPrice,AMZN,16.122
AssetPrice,APPL,17.259
AssetPrice,GOOG,17.4525
AssetPrice,APPL,17.9099
AssetPrice,FORD,17.7289
AssetPrice,MSFT,16.9868
AssetPrice,AMZN,16.8482
AssetPrice,BTMN,15.8344
AssetPrice,MSFT,16.3468
AssetPrice,FORD,16.9479
AssetPrice,BTMN,17.7858
AssetPrice,ORCL,16.8979
AssetPrice,BTMN,15.9504
AssetPrice,ORCL,17.2561
AssetPrice,MSFT,17.6721
Deal,BTMN,0,17.2034
AssetPrice,APPL,15.8317
AssetPrice,GOOG,15.255
AssetPrice,MSFT,16.8516
Deal,ORCL,3,15.2853
AssetPrice,APPL,16.7372
AssetPrice,GOOG,17.787
AssetPrice,APPL,16.4747
Deal,AMZN,0,17.0476
Deal,ORCL,-3,15.3441
AssetPrice,FORD,16.6764
AssetPrice,FORD,17.4572
AssetPrice,AMZN,16.6671
AssetPrice,MSFT,15.5769
AssetPrice,FORD,15.9276
AssetPrice,AMZN,16.0291
AssetPrice,BTMN,17.962
AssetPrice,BTMN,16.2633
AssetPrice,AMZN,16.1382
AssetPrice,APPL,15.3729
AssetPrice,APPL,16.7243
AssetPrice,BTMN,15.6308
AssetPrice,FORD,17.6271
AssetPrice,APPL,15.8524
AssetPrice,FORD,17.5179
AssetPrice,GOOG,16.1419
AssetPrice,ORCL,16.7768
Deal,BTMN,4,15.331
AssetPrice,BTMN,17.4413
AssetPrice,MSFT,16.1704
AssetPrice,ORCL,15.0914
Deal,APPL,0,15.0796
AssetPrice,APPL,15.3552
AssetPrice,FORD,17.0169
AssetPrice,ORCL,15.4689
AssetPrice,GOOG,17.775
AssetPrice,BTMN,15.0745
AssetPrice,MSFT,16.7641
Deal,AMZN,-1,16.1884
AssetPrice,MSFT,16.0875
AssetPrice,ORCL,15.0257
AssetPrice,BTMN,16.472
AssetPrice,ORCL,16.1122
AssetPrice,AMZN,15.3585
AssetPrice,FORD,15.8691
AssetPrice,AMZN,16.2134
AssetPrice,APPL,17.603
AssetPrice,AMZN,16.8685
AssetPrice,GOOG,17.5855
AssetPrice,GOOG,17.4485
AssetPrice,ORCL,16.6554
AssetPrice,APPL,17.1941
AssetPrice,APPL,16.5278
AssetPrice,BTMN,15.2399
AssetPrice,FORD,17.7427
AssetPrice,FORD,16.1554
AssetPrice,BTMN,15.9378
AssetPrice,APPL,17.8072
AssetPrice,BTMN,17.8784
AssetPrice,BTMN,16.8527
Deal,ORCL,2,15.4277
AssetPrice,AMZN,16.9214
AssetPrice,FORD,15.3925
AssetPrice,FORD,16.2943
AssetPrice,FORD,16.926
AssetPrice,ORCL,15.6396
AssetPrice,GOOG,17.9228
AssetPrice,APPL,15.1124
Deal,BTMN,0,15.5889
AssetPrice,ORCL,15.8786
AssetPrice,MSFT,15.1207
AssetPrice,ORCL,17.8699
AssetPrice,MSFT,16.1761
AssetPrice,FORD,15.3295
AssetPrice,FORD,16.5721
AssetPrice,APPL,16.4572
AssetPrice,FORD,16.3916
AssetPrice,ORCL,15.2115
AssetPrice,MSFT,15.4335
AssetPrice,BTMN,15.0783
AssetPrice,GOOG,15.6895
AssetPrice,FORD,16.365
AssetPrice,FORD,17.2819
AssetPrice,FORD,17.3268
AssetPrice,MSFT,15.0443
AssetPrice,APPL,17.1861
AssetPrice,BTMN,15.6808
AssetPrice,ORCL,15.852
AssetPrice,GOOG,15.1861
Deal,MSFT,-1,17.8992
AssetPrice,APPL,17.9602
AssetPrice,APPL,16.1148
Deal,FORD,-3,17.8013
AssetPrice,AMZN,17.6709
AssetPrice,BTMN,17.7115
AssetPrice,ORCL,17.7332
AssetPrice,APPL,16.1969
AssetPrice,AMZN,15.0624
AssetPrice,BTMN,17.4977
AssetPrice,MSFT,17.9181
AssetPrice,APPL,15.9307
AssetPrice,MSFT,16.3233
AssetPrice,ORCL,16.2782
AssetPrice,ORCL,17.4984
AssetPrice,BTMN,17.9064
AssetPrice,ORCL,17.0234
AssetPrice,MSFT,17.0481
AssetPrice,ORCL,16.0361
AssetPrice,GOOG,16.4321
AssetPrice,ORCL,15.5262
AssetPrice,ORCL,17.1931
AssetPrice,APPL,15.5319
AssetPrice,APPL,16.746
AssetPrice,GOOG,17.8008
AssetPrice,MSFT,16.0584
AssetPrice,ORCL,16.2194
AssetPrice,MSFT,16.5043
AssetPrice,GOOG,17.0745
AssetPrice,MSFT,17.233
